item,freq
过张平子墓,1
从军中行路难二首（一作行军军中行路难、军中行路难）,1
帝京篇,1
畴昔篇,1
艳情代郭氏答卢照邻,1
代女道士王灵妃赠道士李荣,1
王昭君（一作昭君怨）,1
于紫云观赠道士,1
渡瓜步江,1
至分水戍,1
望乡夕泛,1
久客临海有怀,1
游兖部逢孔君自卫来，欣然相遇若旧,1
西京守岁,1
同辛簿简仰酬思玄上人林泉四首,1
秋日饯陆道士陈文林,1
送郑少府入辽共赋侠客远从戎,1
送费六还蜀,1
秋日送侯四得弹字,1
秋日送尹大赴京,1
秋夜送阎五还润州,1
送王明府参选赋得鹤,1
别李峤得胜字,1
在兖州饯宋五之问,1
游灵公观,1
夏日游山家同夏少府,1
初秋登王司马楼宴得同字,1
初秋于窦六郎宅宴,1
冬日宴,1
镂鸡子,1
咏美人在天津桥,1
送宋五之问得凉字,1
宪台出絷寒夜有怀,1
送郭少府探得忧字,1
冬日过故人任处士书斋,1
送刘少府游越州,1
赋得白云抱幽石,1
赋得春云处处生,1
在狱咏蝉,1
同张二咏雁,1
咏云酒,1
尘灰,1
秋晨同淄川毛司马秋九咏·秋风,1
秋晨同淄川毛司马秋九咏·秋云,1
秋晨同淄川毛司马秋九咏·秋蝉,1
秋晨同淄川毛司马秋九咏·秋露,1
秋晨同淄川毛司马秋九咏·秋月,1
秋晨同淄川毛司马秋九咏·秋水,1
秋晨同淄川毛司马秋九咏·秋萤,1
秋晨同淄川毛司马秋九咏·秋菊,1
秋晨同淄川毛司马秋九咏·秋雁,1
乐大夫挽词五首,1
丹阳刺史挽词三首,1
陪润州薛司空丹徒桂明府游招隐寺,1
海曲书情,1
蓬莱镇,1
和李明府,1
春晚从李长史游开道林故山,1
冬日野望,1
晚渡黄河,1
宿山庄,1
晚度天山有怀京邑,1
夕次蒲类津（一作晚泊蒲类）,1
远使海曲春夜多怀,1
早发诸暨,1
望月有所思,1
送吴七游蜀,1
西行别东台详正学士,1
和王记室从赵王春日游陀山寺,1
夏日夜忆张二,1
寒夜独坐游子多怀简知己,1
在军中赠先还知己,1
秋日山行简梁大官,1
晚泊江镇,1
浮槎,1
晚泊河曲,1
早发淮口望盱眙,1
边城落日,1
宿温城望军营,1
过故宋,1
边夜有怀,1
伤祝阿王明府,1
四月八日题七级,1
和孙长史秋日卧病,1
饯郑安阳入蜀,1
春日离长安客中言怀（一作春霁早行）,1
夕次旧吴,1
早秋出塞寄东台详正学士,1
幽絷书情通简知己,1
久戍边城有怀京邑,1
在军登城楼,1
于易水送人,1
挑灯杖,1
玩初月（一作沈佺期诗）,1
忆蜀地佳人,1
咏鹅（七岁时作）,1
仙鹤篇,1
宴龙泓,1
凝碧池侍宴应制得出水槎,1
奉和宴小山池赋得溪字应制,1
奉和过梁王宅即目应制,1
奉和春日游龙门应制,1
秋日于天中寺寻复礼上人,1
侍从过公主南宅侍宴探得风字应制,1
泛舟侍宴应制,1
太平公主山亭侍宴,1
舞马篇,1
正夜侍宴应诏（《英华》作正月望夜上阳宫侍宴应制）,1
送道士入天台,1
早春洛阳答杜审言,1
咏项羽,1
南行别弟（一作杨师道诗，《英华》作韦承庆南中咏雁）,1
长信宫中树,1
弃妾篇,1
从军行（一作秋闺）,1
拟古赠陈子昂,1
定情篇,1
绿珠篇,1
和李侍郎古意（一作古意和李侍郎峤）,1
倡女行,1
羸骏篇,1
侍宴应制得分字,1
梨园亭子侍宴,1
和苏员外寓直,1
哭故人,1
人日登高,1
孤松篇,1
嵩岳闻笙,1
秋日题汝阳潭壁,1
谒汉世祖庙,1
代闺人春日,1
蜀城怀古,1
洛川怀古,1
春日行歌,1
江南曲八首,1
代悲白头翁（一作白头吟）,1
代秦女赠行人,1
洛中晴月送殷四入关,1
送友人之新丰,1
饯李秀才赴举,1
夜集张諲所居,1
故园置酒,1
晚憩南阳旅馆,1
庆云章,1
感遇诗三十八首,1
观荆玉篇,1
与东方左史虬修竹篇,1
蓟丘览古赠卢居士藏用七首·轩辕台,1
蓟丘览古赠卢居士藏用七首·燕昭王,1
蓟丘览古赠卢居士藏用七首·乐生,1
蓟丘览古赠卢居士藏用七首·燕太子,1
蓟丘览古赠卢居士藏用七首·田光先生,1
蓟丘览古赠卢居士藏用七首·邹衍,1
蓟丘览古赠卢居士藏用七首·郭隗,1
西还至散关答乔补阙知之,1
度峡口山赠乔补阙知之王二无竞,1
题居延古城赠乔十二知之,1
赠赵六贞固二首,1
答韩使同在边,1
征东至淇门答宋十一参军之问,1
答洛阳主人,1
酬晖上人秋夜山亭有赠,1
酬李参军崇嗣旅馆见赠,1
酬晖上人夏日林泉,1
同宋参军之问梦赵六赠卢陈二子之作,1
送别出塞,1
登蓟丘楼送贾兵曹入都,1
夏日晖上人房别李参军崇嗣,1
秋园卧病呈晖上人,1
登泽州城北楼宴,1
山水粉图,1
彩树歌,1
春台引,1
登幽州台歌,1
喜马参军相遇醉歌,1
度荆门望楚,1
晚次乐乡县,1
同王员外雨后登开元寺南楼因酬晖上人独坐山亭有赠,1
东征答朝臣相送,1
咏主人壁上画鹤，寄乔主簿崔著作,1
居延海树闻莺同作,1
题李三书斋（崇嗣）,1
送魏大从军,1
送殷大入蜀,1
落第西还别刘祭酒高明府,1
落第西还别魏四懔,1
春夜别友人二首,1
遂州南江别乡曲故人,1
送东莱王学士无竞,1
送梁李二明府,1
送魏兵曹使巂州得登字,1
送著作佐郎崔融等从梁王东征,1
春晦饯陶七于江南同用风字,1
喜遇冀侍御珪崔司议泰之二使,1
登蓟城西北楼送崔著作融入都,1
月夜有怀,1
夏日游晖上人房,1
春日登金华观,1
群公集毕氏林亭,1
宴胡楚真禁所,1
魏氏园林人赋一物得秋亭萱草,1
晦日宴高氏林亭（见《岁时杂咏》）,1
晦日重宴高氏林亭（见《岁时杂咏》）,1
上元夜效小庾体（见《岁时杂咏》）,1
洛城观酺应制,1
奉和皇帝上礼抚事述怀应制,1
酬田逸人游岩见寻不遇题隐居里壁,1
白帝城怀古,1
宿空舲峡青树村浦,1
宿襄河驿浦,1
赠严仓曹乞推命录,1
和陆明府赠将军重出塞,1
江上暂别萧四刘三旋欣接遇,1
秋日遇荆州府崔兵曹使宴,1
卧病家园,1
于长史山池三日曲水宴,1
合州津口别舍弟至东阳峡步趁不及眷然有忆作以示之,1
万州晓发放舟乘涨，还寄蜀中亲朋,1
入峭峡安居溪伐木溪源幽邃林岭相映有奇致焉,1
入东阳峡与李明府舟前后不相及,1
同旻上人伤寿安傅少府,1
南山家园林木交映盛夏五月幽然清凉独坐思远率成十韵,1
还至张掖古城，闻东军告捷，赠韦五虚己,1
题祀山烽树赠乔十二侍御,1
初入峡苦风寄故乡亲友,1
题田洗马游岩桔槔,1
古意题徐令壁,1
赠别冀侍御崔司议,1
三月三日宴王明府山亭（见《岁时杂咏》）,1
唐封泰山乐章·豫和六首,1
唐封泰山乐章·太和,1
唐封泰山乐章·肃和,1
唐封泰山乐章·雍和,1
唐封泰山乐章·舒和,1
唐封泰山乐章·凯和,1
唐封泰山乐章·豫和,1
唐享太庙乐章·永和三首,1
唐享太庙乐章·太和,1
唐享太庙乐章·肃和,1
唐享太庙乐章·雍和二首,1
唐享太庙乐章·文舞,1
唐享太庙乐章·光大舞,1
唐享太庙乐章·长发舞,1
唐享太庙乐章·大政舞,1
唐享太庙乐章·大成舞,1
唐享太庙乐章·大明舞,1
唐享太庙乐章·崇德舞,1
唐享太庙乐章·钧天舞,1
唐享太庙乐章·大和舞,1
唐享太庙乐章·景云舞,1
唐享太庙乐章·福和,1
唐享太庙乐章·舒和,1
唐享太庙乐章·凯安三首,1
唐享太庙乐章·登歌,1
唐享太庙乐章·永和,1
奉和圣制赐诸州刺史应制以题坐右,1
奉和圣制送宇文融安辑户口应制,1
奉和圣制行次成皋应制,1
奉和圣制温汤对雪应制,1
奉和圣制义成校猎喜雪应制,1
清明日诏宴宁王山池赋得飞字,1
四月十三日诏宴宁王亭子赋得好字,1
药园宴武辂沙将军赋得洛字,1
修书院学士奉敕宴梁王宅赋得树字,1
夕宴房主簿舍,1
行从方秀川与刘评事文同宿,1
送郭大夫元振再使吐蕃,1
送李侍郎迥秀薛长史季昶同赋得水字,1
别平一师,1
送王光庭,1
新都南亭送郭元振卢崇道（一作卢崇道诗）,1
赠崔公,1
赠赵公,1
赠赵侍御,1
答李伯鱼桐竹,1
寄姚司马,1
代书答姜七崔九,1
代书寄吉十一,1
代书寄薛四,1
过蜀道山,1
蜀路二首,1
再使蜀道,1
江路忆郡,1
过汉南城叹古坟,1
至尉氏,1
襄州景空寺题融上人兰若,1
入海二首,1
相州山池作,1
岳州行郡竹篱,1
游洞庭湖湘,1
出湖寄赵冬曦,1
岳阳早霁南楼,1
岳阳石门墨山二山相连有禅堂观天下绝境,1
五君咏五首·魏齐公元忠,1
五君咏五首·苏许公瑰,1
五君咏五首·李赵公峤,1
五君咏五首·郭代公元振,1
五君咏五首·赵耿公彦昭,1
游龙山静胜寺,1
一柱观,1
登九里台是樊姬墓,1
过怀王墓,1
山夜闻钟,1
冬日见牧牛人担青草归,1
咏瓢,1
和张监游终南,1
古泉驿,1
河上公,1
奉和圣制初入秦川路寒食应制,1
时乐鸟篇,1
安乐郡主花烛行,1
离会曲,1
邺都引,1
城南亭作,1
同赵侍御乾湖作,1
赠崔二安平公乐世词,1
送尹补阙元凯琴歌,1
送考功武员外学士使嵩山署舍利塔,1
遥同蔡起居偃松篇,1
奉和圣制登骊山瞩眺应制,1
奉和圣制幸白鹿观应制,1
奉和圣制送金城公主适西蕃应制,1
奉和同皇太子过慈恩寺应制二首,1
侍宴武三思山第应制赋得风字,1
奉和圣制过宁王宅应制,1
奉和圣制同玉真公主过大哥山池题石壁应制,1
奉和圣制赐王公千秋镜应制,1
奉和圣制经邹鲁祭孔子应制,1
侍宴蘘荷亭应制,1
侍宴浐水赋得浓字,1
奉和圣制同刘晃喜雨应制,1
奉和圣制观拔河俗戏应制,1
奉和圣制途次陕州应制,1
奉和圣制野次喜雪应制,1
奉和圣制温泉言志应制,1
皇帝降诞日集贤殿赐宴,1
晦日诏宴永穆公主亭子赋得流字,1
恩制赐食于丽正殿书院宴赋得林字,1
羽林恩召观御书王太尉碑,1
东都酺宴四首,1
道家四首奉敕撰,1
凤楼寻胜地,1
幽州夜饮,1
崔礼部园亭得深字,1
送郑大夫惟忠从公主入蕃,1
送崔二长史日知赴潞州,1
同贺八送兖公赴荆州,1
送王晙自羽林赴永昌令,1
同王仆射山亭饯岑广武羲得言字,1
送任御史江南发粮以赈河北百姓,1
送王尚一严嶷二侍御赴司马都督军,1
送李问政河北简兵,1
送薛植入京,1
相州前池别许郑二判官景先神力,1
岳州宴别潭州王熊二首,1
广州萧都督入朝过岳州宴饯得冬字,1
岳州别姚司马绍之制许归侍,1
送岳州李十从军桂州,1
岳州别赵国公王十一琚入朝,1
岳州别子均,1
端州别高六戬,1
南中别蒋五岑向青州,1
南中别陈七李十,1
南中别王陵成崇,1
岭南送使,1
幽州别阴长河行先,1
和朱使欣道峡似巫山之作,1
和朱使欣二首,1
过庾信宅,1
卢巴驿闻张御史张判官欲到不得待留赠之,1
南中赠高六戬,1
岳州山城,1
与赵冬曦尹懋子均登南楼,1
晦日,1
湘州九日城北亭子,1
翻著葛巾呈赵尹,1
戏题草树,1
岳州赠广平公宋大夫,1
和魏仆射还乡,1
和张监观赦,1
下江南向夔州,1
还至端州驿前与高六别处,1
四月一日过江赴荆州,1
湘州北亭,1
荆州亭入朝,1
岳州守岁,1
深渡驿,1
惠文太子挽歌二首,1
节义太子杨妃挽歌二首,1
韦谯公挽歌二首,1
右丞相苏公挽歌二首,1
崔尚书挽词,1
右侍郎集贤院学士徐公挽词二首,1
崔司业挽歌二首,1
李工部挽歌三首,1
赠工部尚书冯公挽歌三首,1
徐高御挽歌,1
侍宴隆庆池应制,1
奉和圣制春日出苑应制（一作瞩目应令，一作明皇诗）,1
扈从温泉宫献诗,1
三月三日诏宴定昆池宫庄赋得筵字,1
先天应令,1
舞马千秋万岁乐府词三首,1
同赵侍御巴陵早春作,1
幽州新岁作,1
扈从幸韦嗣立山庄应制,1
奉和圣制寒食作应制,1
奉和圣制赐崔日知往潞州应制,1
春晚侍宴丽正殿探得开字,1
奉和圣制花萼楼下宴应制,1
奉和圣制度蒲关应制,1
奉和圣制过王濬墓应制,1
奉和圣制幸凤汤泉应制,1
恩赐乐游园宴,1
三月二十日诏宴乐游园赋得风字,1
赴集贤院学士上赐宴应制得辉字,1
端午三殿侍宴应制探得鱼字,1
奉和圣制春中兴庆宫酺宴应制,1
奉和圣制千秋节宴应制,1
奉和圣制太行山中言志应制,1
奉和御制与宋璟源乾曜同日上官命宴东堂赐诗应制,1
奉和圣制暇日与兄弟同游兴庆宫作应制,1
奉和圣制送王晙巡边应制,1
将赴朔方军应制,1
奉和圣制爰因巡省途次旧居应制,1
宿直温泉宫羽林献诗,1
玄武门侍射,1
扈从南出雀鼠谷,1
洛桥北亭诏饯诸刺史,1
东都酺宴,1
奉酬韦祭酒嗣立偶游龙门北溪忽怀骊山别业呈诸留守之作,1
奉酬韦祭酒自汤还都经龙门北溪庄见贻之作,1
同刘给事城南宴集,1
温泉冯刘二监客舍观妓,1
寄许八,1
送苏合宫颋,1
送乔安邑备,1
送赵二尚书彦昭北伐,1
石门别杨六钦望,1
南中送北使二首,1
送赵顺直郎中赴安西副大都督,1
送宋休远之蜀任,1
岳州别梁六入朝,1
相州冬日早衙,1
岳州西城,1
岳州观竞渡,1
对酒行巴陵作,1
岳州宴姚绍之,1
岳州九日宴道观西阁,1
巴丘春作,1
岳州夜坐,1
别灉湖,1
伯奴边见归田赋因投赵侍御,1
清远江峡山寺,1
春雨早雷,1
赦归在道中作,1
喜度岭,1
奉和圣制潼关口号应制,1
奉萧令嵩酒并诗（已下三首，俱赐宴东堂作）,1
奉宇文黄门融酒,1
奉裴中书光庭酒,1
清夜酌,1
醉中作,1
送梁知微渡海东,1
寄刘道士舄,1
书香能和尚塔,1
被使在蜀,1
正朝摘梅,1
蜀道后期,1
广州江中作,1
江中诵经,1
江中遇黄领子刘隆,1
钦州守岁,1
岳州守岁二首,1
元朝（一作幽州元日）,1
耗磨日饮二首,1
又（一本此首同前第一首为二首）,1
九日进茱萸山诗五首,1
岳州看黄叶,1
岭南送使二首,1
伤妓人董氏四首,1
三月闺怨,1
破陈乐词二首,1
舞马词六首,1
奉和三日祓禊渭滨应制,1
桃花园马上应制,1
奉和圣制同玉真公主游大哥山池题石壁,1
十五日夜御前口号踏歌词二首,1
苏摩遮五首（亿岁乐）,1
三月三日定昆池奉和萧令得潭字韵,1
和尹从事懋泛洞庭,1
送梁六自洞庭山作,1
同赵侍御望归舟,1
襄阳路逢寒食,1
和尹懋登南楼,1
江上逢春,1
九日巴丘登高,1
岳阳晚景（一作父说诗）,1
流合浦岭外作,1
奉和岳州山城（一作张均诗）,1
偶游龙门北溪忽怀骊山别业因以言志示弟淑奉呈诸大僚,1
奉和九日幸临渭亭登高应制得深字,1
奉和张岳州王潭州别诗二首,1
自汤还都经龙门北溪赠张左丞崔礼部崔光禄,1
冬日述怀奉呈韦祭酒张左丞兰台名贤,1
奉酬韦嗣立祭酒偶游龙门北溪忽怀骊山别业…大僚之作,1
同光禄弟冬日述怀,1
春夜寓直凤阁怀群公（一本题上有和中书侍郎杨再思）,1
奉和春日途中喜雨应诏,1
从猎渭川献诗,1
玄元观寻李先生不遇,1
招谕有怀赠同行人（一作李义府诗）,1
春日侍宴芙蓉园应制,1
奉和春日游苑喜雨应诏,1
陪幸临渭亭遇雪应制,1
奉和九日侍宴应制得浓字,1
送沙门弘景道俊玄奘还荆州应制,1
次苏州,1
寄胡皓时在南中,1
故赵王属赠黄门侍郎上官公挽词,1
淮阳公主挽歌,1
故西台侍郎上官公挽歌,1
高安公主挽歌二首,1
享龙池乐第八章,1
陪幸韦嗣立山庄应制（一作宋之问诗）,1
元日恩赐柏叶应制（景龙四年）,1
奉和三日祓禊渭滨,1
九日幸临渭亭登高应制得开字,1
宋主簿鸣皋梦赵六予未及报而陈子云亡今追…贻平昔游旧,1
九月九日幸临渭亭登高应制得涘字,1
仪坤庙乐章二首,1
九日幸临渭亭登高应制得历字,1
早春鱼亭山,1
秋日还京陕西十里作,1
春日登楼野望,1
秋朝览镜,1
九日幸临渭亭登高应制得酒字,1
明冰篇,1
和崔侍御日用游开化寺阁,1
哭富嘉谟,1
陇右途中遭非语,1
蜀中言怀,1
江上有怀,1
江滨梅,1
长门怨（一作刘皂诗）,1
芳树（一作宋之问）,1
长安道（一作宋之问诗）,1
有所思（一作宋之问诗）,1
凤笙曲,1
拟古别离,1
辛丑岁十月上幸长安时扈从出西岳作,1
和杜麟台元志春情,1
别侍御严凝,1
送乔随州侃,1
送友人任括州,1
饯远,1
同工部李侍郎適访司马子微,1
自昌乐郡溯流至白石岭下行入郴州,1
过蜀龙门,1
入卫作,1
夜泊越州逢北使,1
绍隆寺,1
神龙初废逐南荒途出郴口北望苏耽山,1
被弹,1
枉系二首,1
黄鹤,1
伤王学士,1
凤箫曲（一作古意）,1
七夕曝衣篇,1
入少密溪,1
霹雳引,1
立春日内出彩花应制,1
晦日浐水应制,1
奉和洛阳玩雪应制,1
三日梨园侍宴（一作梨园亭侍宴）,1
幸梨园亭观打球应制,1
九日临渭亭侍宴应制得长字,1
岁夜安乐公主满月侍宴,1
仙萼亭初成侍宴应制,1
铜雀台（一作宋之问诗）,1
巫山高二首（一作宋之问诗）,1
春闺（一本连后杂诗三首作杂诗四首）,1
奉和圣制同皇太子游慈恩寺应制,1
和洛州康士曹庭芝望月有怀（一作康庭芝或宋之问诗）,1
寿阳王花烛（一作宋之问诗）,1
折杨柳（一作宋之问诗）,1
梅花落（一作宋之问诗）,1
王昭君（一作宋之问诗）,1
被试出塞,1
牛女（一作宋之问诗）,1
杂诗三首（一本连前春闺作杂诗四首）,1
和中书侍郎杨再思春夜宿直,1
和崔正谏登秋日早朝,1
答宁处州书（一作答宁处州报赦）,1
李舍人山园送庞邵,1
送陆侍御馀庆北使,1
洛州萧司兵谒兄还赴洛成礼,1
饯高唐州询,1
饯唐郎中洛阳令,1
乐城白鹤寺,1
岳馆,1
早发平昌（一作昌平）岛,1
夜宿七盘岭,1
十三四时尝从巫峡过他日偶然有思,1
岭表逢寒食,1
驩州南亭夜望,1
少游荆湘因有是题,1
咸阳览古,1
题椰子树,1
同狱者叹狱中无燕,1
则天门赦改年,1
喜赦,1
天官崔侍郎夫人卢氏挽歌,1
章怀太子靖妃挽词,1
人日重宴大明宫赐彩缕人胜应制,1
龙池篇（唐享龙池乐章第三章）,1
从幸香山寺应制,1
红楼院应制（一作僧广宣诗）,1
再入道场纪事应制（一作僧广宣诗）,1
古意呈补阙乔知之（一作古意，又作独不见）,1
遥同杜员外审言过岭,1
陪幸太平公主南庄诗（一作苏颋诗）,1
守岁应制,1
陪幸韦嗣立山庄,1
初冬从幸汉故青门应制,1
昆明池侍宴应制,1
白莲花亭侍宴应制,1
仙萼池亭侍宴应制,1
奉和晦日驾幸昆明池应制,1
奉和圣制幸礼部尚书窦希玠宅,1
